msv,classID,timeStamp,emotion,diemTB_baitap,soAnhChup,soLanHoc,baiHoanThanh,tbThoiGian1LanHoc,tbThoiGianHoanThanhBai,tbPhanTramMoiLanHoc,tgianHocTrongTuan,tgianHocGioHanhChinh,tgianHocNgoaiHanhChinh,trongTuan,cuoiTuan
student_120,GENE1005-2-3-24(N01),58:12.1,neutral,9,178,81,31,6.7,17.4,40.2,538.7,162.5,376.2,538.7,0
student_120,GENE1005-2-3-24(N01),58:12.1,neutral,9,178,81,31,6.7,17.4,40.2,538.7,162.5,376.2,538.7,0
student_120,GENE1005-2-3-24(N01),58:12.4,happy,9,178,81,31,6.7,17.4,40.2,538.7,162.5,376.2,538.7,0
student_120,GENE1005-2-3-24(N01),58:33.8,neutral,9,178,81,31,6.7,17.4,40.2,538.7,162.5,376.2,538.7,0
student_120,GENE1005-2-3-24(N01),59:04.5,neutral,9,178,81,31,6.7,17.4,40.2,538.7,162.5,376.2,538.7,0
student_120,GENE1005-2-3-24(N01),59:04.5,neutral,9,178,81,31,6.7,17.4,40.2,538.7,162.5,376.2,538.7,0
student_120,GENE1005-2-3-24(N01),59:13.6,neutral,9,178,81,31,6.7,17.4,40.2,538.7,162.5,376.2,538.7,0
student_120,GENE1005-2-3-24(N01),59:23.6,neutral,9,178,81,31,6.7,17.4,40.2,538.7,162.5,376.2,538.7,0
student_120,GENE1005-2-3-24(N01),59:37.3,neutral,9,178,81,31,6.7,17.4,40.2,538.7,162.5,376.2,538.7,0
student_091,GENE1005-2-3-24(N01),06:08.2,neutral,10,34,24,19,12.2,15.4,88.6,292.7,238.3,54.4,243,49.7
student_091,GENE1005-2-3-24(N01),38:53.7,sad,10,34,24,19,12.2,15.4,88.6,292.7,238.3,54.4,243,49.7
student_093,GENE1005-2-3-24(N01),46:10.3,sad,8.5,33,19,19,16.2,16.2,100,308.4,139.3,169.1,181.9,126.5
student_093,GENE1005-2-3-24(N01),02:53.8,sad,8.5,33,19,19,16.2,16.2,100,308.4,139.3,169.1,181.9,126.5
student_115,GENE1005-2-3-24(N01),38:01.2,neutral,9,80,42,18,6.2,14.4,56.3,259.6,122.4,137.2,123.7,135.9
student_115,GENE1005-2-3-24(N01),38:11.7,neutral,9,80,42,18,6.2,14.4,56.3,259.6,122.4,137.2,123.7,135.9
student_115,GENE1005-2-3-24(N01),38:13.1,sad,9,80,42,18,6.2,14.4,56.3,259.6,122.4,137.2,123.7,135.9
student_107,GENE1005-2-3-24(N01),59:47.9,neutral,9,106,49,30,5.7,9.3,62.8,277.8,161,116.8,243.4,34.4
student_107,GENE1005-2-3-24(N01),00:07.7,neutral,9,106,49,30,5.7,9.3,62.8,277.8,161,116.8,243.4,34.4
student_107,GENE1005-2-3-24(N01),00:07.7,neutral,9,106,49,30,5.7,9.3,62.8,277.8,161,116.8,243.4,34.4
student_107,GENE1005-2-3-24(N01),01:42.0,neutral,9,106,49,30,5.7,9.3,62.8,277.8,161,116.8,243.4,34.4
student_121,GENE1005-2-3-24(N01),05:06.5,happy,9.5,15,29,20,7.5,10.9,83.2,218.9,204,14.9,122.1,96.8
student_097,GENE1005-2-3-24(N01),08:49.1,neutral,10,105,58,22,4.5,11.8,45.1,260.3,188.6,71.7,260.1,0.2
student_097,GENE1005-2-3-24(N01),14:57.2,sad,10,105,58,22,4.5,11.8,45.1,260.3,188.6,71.7,260.1,0.2
student_097,GENE1005-2-3-24(N01),14:57.2,sad,10,105,58,22,4.5,11.8,45.1,260.3,188.6,71.7,260.1,0.2
student_097,GENE1005-2-3-24(N01),15:00.0,neutral,10,105,58,22,4.5,11.8,45.1,260.3,188.6,71.7,260.1,0.2
student_111,GENE1005-2-3-24(N01),25:35.8,neutral,8,92,49,26,5.6,10.6,56.1,275.7,186.3,89.4,275.7,0
student_097,GENE1005-2-3-24(N01),32:18.7,sad,10,105,58,22,4.5,11.8,45.1,260.3,188.6,71.7,260.1,0.2
student_097,GENE1005-2-3-24(N01),32:24.0,sad,10,105,58,22,4.5,11.8,45.1,260.3,188.6,71.7,260.1,0.2
student_097,GENE1005-2-3-24(N01),32:24.0,sad,10,105,58,22,4.5,11.8,45.1,260.3,188.6,71.7,260.1,0.2
student_111,GENE1005-2-3-24(N01),32:35.4,sad,8,92,49,26,5.6,10.6,56.1,275.7,186.3,89.4,275.7,0
student_097,GENE1005-2-3-24(N01),33:03.0,sad,10,105,58,22,4.5,11.8,45.1,260.3,188.6,71.7,260.1,0.2
student_097,GENE1005-2-3-24(N01),33:05.1,sad,10,105,58,22,4.5,11.8,45.1,260.3,188.6,71.7,260.1,0.2
student_097,GENE1005-2-3-24(N01),33:05.1,sad,10,105,58,22,4.5,11.8,45.1,260.3,188.6,71.7,260.1,0.2
student_111,GENE1005-2-3-24(N01),44:53.8,happy,8,92,49,26,5.6,10.6,56.1,275.7,186.3,89.4,275.7,0
student_097,GENE1005-2-3-24(N01),54:16.8,sad,10,105,58,22,4.5,11.8,45.1,260.3,188.6,71.7,260.1,0.2
student_112,GENE1005-2-3-24(N01),06:19.3,neutral,9.25,94,49,24,5.9,12,60.9,289.4,164.7,124.7,289.4,0
student_112,GENE1005-2-3-24(N01),06:25.3,neutral,9.25,94,49,24,5.9,12,60.9,289.4,164.7,124.7,289.4,0
student_112,GENE1005-2-3-24(N01),06:28.6,sad,9.25,94,49,24,5.9,12,60.9,289.4,164.7,124.7,289.4,0
student_112,GENE1005-2-3-24(N01),06:38.3,sad,9.25,94,49,24,5.9,12,60.9,289.4,164.7,124.7,289.4,0
student_113,GENE1005-2-3-24(N01),09:07.0,neutral,8.25,31,25,18,11.6,16.1,80.2,289.4,137.8,151.6,201.6,87.8
student_113,GENE1005-2-3-24(N01),09:21.3,neutral,8.25,31,25,18,11.6,16.1,80.2,289.4,137.8,151.6,201.6,87.8
student_113,GENE1005-2-3-24(N01),09:21.4,neutral,8.25,31,25,18,11.6,16.1,80.2,289.4,137.8,151.6,201.6,87.8
student_112,GENE1005-2-3-24(N01),11:29.3,neutral,9.25,94,49,24,5.9,12,60.9,289.4,164.7,124.7,289.4,0
student_112,GENE1005-2-3-24(N01),11:37.6,sad,9.25,94,49,24,5.9,12,60.9,289.4,164.7,124.7,289.4,0
student_112,GENE1005-2-3-24(N01),11:38.2,sad,9.25,94,49,24,5.9,12,60.9,289.4,164.7,124.7,289.4,0
student_112,GENE1005-2-3-24(N01),11:43.0,happy,9.25,94,49,24,5.9,12,60.9,289.4,164.7,124.7,289.4,0
student_112,GENE1005-2-3-24(N01),11:43.4,sad,9.25,94,49,24,5.9,12,60.9,289.4,164.7,124.7,289.4,0
student_112,GENE1005-2-3-24(N01),12:15.4,neutral,9.25,94,49,24,5.9,12,60.9,289.4,164.7,124.7,289.4,0
student_112,GENE1005-2-3-24(N01),33:53.3,neutral,9.25,94,49,24,5.9,12,60.9,289.4,164.7,124.7,289.4,0
student_097,GENE1005-2-3-24(N01),39:38.7,sad,10,105,58,22,4.5,11.8,45.1,260.3,188.6,71.7,260.1,0.2
student_113,GENE1005-2-3-24(N01),42:24.5,neutral,8.25,31,25,18,11.6,16.1,80.2,289.4,137.8,151.6,201.6,87.8
student_113,GENE1005-2-3-24(N01),42:36.7,neutral,8.25,31,25,18,11.6,16.1,80.2,289.4,137.8,151.6,201.6,87.8
student_097,GENE1005-2-3-24(N01),02:48.0,sad,10,105,58,22,4.5,11.8,45.1,260.3,188.6,71.7,260.1,0.2
student_097,GENE1005-2-3-24(N01),12:30.4,sad,10,105,58,22,4.5,11.8,45.1,260.3,188.6,71.7,260.1,0.2
student_097,GENE1005-2-3-24(N01),12:34.0,sad,10,105,58,22,4.5,11.8,45.1,260.3,188.6,71.7,260.1,0.2
student_120,GENE1005-2-3-24(N01),21:46.9,sad,9,178,81,31,6.7,17.4,40.2,538.7,162.5,376.2,538.7,0
student_120,GENE1005-2-3-24(N01),34:09.1,sad,9,178,81,31,6.7,17.4,40.2,538.7,162.5,376.2,538.7,0
student_120,GENE1005-2-3-24(N01),37:07.7,neutral,9,178,81,31,6.7,17.4,40.2,538.7,162.5,376.2,538.7,0
student_120,GENE1005-2-3-24(N01),37:18.6,neutral,9,178,81,31,6.7,17.4,40.2,538.7,162.5,376.2,538.7,0
student_120,GENE1005-2-3-24(N01),37:20.2,neutral,9,178,81,31,6.7,17.4,40.2,538.7,162.5,376.2,538.7,0
student_120,GENE1005-2-3-24(N01),37:21.7,neutral,9,178,81,31,6.7,17.4,40.2,538.7,162.5,376.2,538.7,0
student_120,GENE1005-2-3-24(N01),37:26.6,neutral,9,178,81,31,6.7,17.4,40.2,538.7,162.5,376.2,538.7,0
student_120,GENE1005-2-3-24(N01),37:36.2,neutral,9,178,81,31,6.7,17.4,40.2,538.7,162.5,376.2,538.7,0
student_120,GENE1005-2-3-24(N01),37:36.3,neutral,9,178,81,31,6.7,17.4,40.2,538.7,162.5,376.2,538.7,0
student_120,GENE1005-2-3-24(N01),37:40.6,neutral,9,178,81,31,6.7,17.4,40.2,538.7,162.5,376.2,538.7,0
student_120,GENE1005-2-3-24(N01),37:40.6,neutral,9,178,81,31,6.7,17.4,40.2,538.7,162.5,376.2,538.7,0
student_120,GENE1005-2-3-24(N01),37:53.9,neutral,9,178,81,31,6.7,17.4,40.2,538.7,162.5,376.2,538.7,0
student_120,GENE1005-2-3-24(N01),03:56.3,neutral,9,178,81,31,6.7,17.4,40.2,538.7,162.5,376.2,538.7,0
student_120,GENE1005-2-3-24(N01),04:05.2,sad,9,178,81,31,6.7,17.4,40.2,538.7,162.5,376.2,538.7,0
student_120,GENE1005-2-3-24(N01),30:34.3,neutral,9,178,81,31,6.7,17.4,40.2,538.7,162.5,376.2,538.7,0
student_120,GENE1005-2-3-24(N01),30:34.3,neutral,9,178,81,31,6.7,17.4,40.2,538.7,162.5,376.2,538.7,0
student_120,GENE1005-2-3-24(N01),30:35.2,neutral,9,178,81,31,6.7,17.4,40.2,538.7,162.5,376.2,538.7,0
student_120,GENE1005-2-3-24(N01),30:35.4,sad,9,178,81,31,6.7,17.4,40.2,538.7,162.5,376.2,538.7,0
student_120,GENE1005-2-3-24(N01),30:35.5,sad,9,178,81,31,6.7,17.4,40.2,538.7,162.5,376.2,538.7,0
student_120,GENE1005-2-3-24(N01),30:51.0,neutral,9,178,81,31,6.7,17.4,40.2,538.7,162.5,376.2,538.7,0
student_120,GENE1005-2-3-24(N01),30:51.3,neutral,9,178,81,31,6.7,17.4,40.2,538.7,162.5,376.2,538.7,0
student_120,GENE1005-2-3-24(N01),30:51.3,neutral,9,178,81,31,6.7,17.4,40.2,538.7,162.5,376.2,538.7,0
student_120,GENE1005-2-3-24(N01),30:51.6,neutral,9,178,81,31,6.7,17.4,40.2,538.7,162.5,376.2,538.7,0
student_120,GENE1005-2-3-24(N01),30:51.7,neutral,9,178,81,31,6.7,17.4,40.2,538.7,162.5,376.2,538.7,0
student_120,GENE1005-2-3-24(N01),30:51.7,neutral,9,178,81,31,6.7,17.4,40.2,538.7,162.5,376.2,538.7,0
student_120,GENE1005-2-3-24(N01),30:53.1,neutral,9,178,81,31,6.7,17.4,40.2,538.7,162.5,376.2,538.7,0
student_120,GENE1005-2-3-24(N01),30:55.6,neutral,9,178,81,31,6.7,17.4,40.2,538.7,162.5,376.2,538.7,0
student_120,GENE1005-2-3-24(N01),31:11.0,neutral,9,178,81,31,6.7,17.4,40.2,538.7,162.5,376.2,538.7,0
student_120,GENE1005-2-3-24(N01),31:11.0,neutral,9,178,81,31,6.7,17.4,40.2,538.7,162.5,376.2,538.7,0
student_120,GENE1005-2-3-24(N01),31:11.7,neutral,9,178,81,31,6.7,17.4,40.2,538.7,162.5,376.2,538.7,0
student_120,GENE1005-2-3-24(N01),31:11.7,neutral,9,178,81,31,6.7,17.4,40.2,538.7,162.5,376.2,538.7,0
student_120,GENE1005-2-3-24(N01),31:11.8,neutral,9,178,81,31,6.7,17.4,40.2,538.7,162.5,376.2,538.7,0
student_120,GENE1005-2-3-24(N01),31:23.8,neutral,9,178,81,31,6.7,17.4,40.2,538.7,162.5,376.2,538.7,0
student_120,GENE1005-2-3-24(N01),31:23.8,neutral,9,178,81,31,6.7,17.4,40.2,538.7,162.5,376.2,538.7,0
student_120,GENE1005-2-3-24(N01),31:24.8,neutral,9,178,81,31,6.7,17.4,40.2,538.7,162.5,376.2,538.7,0
student_120,GENE1005-2-3-24(N01),31:24.8,neutral,9,178,81,31,6.7,17.4,40.2,538.7,162.5,376.2,538.7,0
student_120,GENE1005-2-3-24(N01),31:34.9,neutral,9,178,81,31,6.7,17.4,40.2,538.7,162.5,376.2,538.7,0
student_120,GENE1005-2-3-24(N01),31:35.3,neutral,9,178,81,31,6.7,17.4,40.2,538.7,162.5,376.2,538.7,0
student_120,GENE1005-2-3-24(N01),31:35.3,neutral,9,178,81,31,6.7,17.4,40.2,538.7,162.5,376.2,538.7,0
student_120,GENE1005-2-3-24(N01),31:35.6,neutral,9,178,81,31,6.7,17.4,40.2,538.7,162.5,376.2,538.7,0
student_120,GENE1005-2-3-24(N01),31:35.6,neutral,9,178,81,31,6.7,17.4,40.2,538.7,162.5,376.2,538.7,0
student_120,GENE1005-2-3-24(N01),31:36.3,neutral,9,178,81,31,6.7,17.4,40.2,538.7,162.5,376.2,538.7,0
student_120,GENE1005-2-3-24(N01),31:36.3,neutral,9,178,81,31,6.7,17.4,40.2,538.7,162.5,376.2,538.7,0
student_120,GENE1005-2-3-24(N01),31:36.3,neutral,9,178,81,31,6.7,17.4,40.2,538.7,162.5,376.2,538.7,0
student_120,GENE1005-2-3-24(N01),31:37.0,neutral,9,178,81,31,6.7,17.4,40.2,538.7,162.5,376.2,538.7,0
student_120,GENE1005-2-3-24(N01),31:37.2,neutral,9,178,81,31,6.7,17.4,40.2,538.7,162.5,376.2,538.7,0
student_120,GENE1005-2-3-24(N01),31:43.2,sad,9,178,81,31,6.7,17.4,40.2,538.7,162.5,376.2,538.7,0
student_120,GENE1005-2-3-24(N01),31:51.0,neutral,9,178,81,31,6.7,17.4,40.2,538.7,162.5,376.2,538.7,0
student_120,GENE1005-2-3-24(N01),31:58.4,neutral,9,178,81,31,6.7,17.4,40.2,538.7,162.5,376.2,538.7,0
student_120,GENE1005-2-3-24(N01),31:58.4,neutral,9,178,81,31,6.7,17.4,40.2,538.7,162.5,376.2,538.7,0
student_120,GENE1005-2-3-24(N01),31:59.6,neutral,9,178,81,31,6.7,17.4,40.2,538.7,162.5,376.2,538.7,0
student_120,GENE1005-2-3-24(N01),31:59.6,neutral,9,178,81,31,6.7,17.4,40.2,538.7,162.5,376.2,538.7,0
student_120,GENE1005-2-3-24(N01),31:59.7,neutral,9,178,81,31,6.7,17.4,40.2,538.7,162.5,376.2,538.7,0
student_120,GENE1005-2-3-24(N01),32:00.1,neutral,9,178,81,31,6.7,17.4,40.2,538.7,162.5,376.2,538.7,0
student_120,GENE1005-2-3-24(N01),32:01.9,neutral,9,178,81,31,6.7,17.4,40.2,538.7,162.5,376.2,538.7,0
student_120,GENE1005-2-3-24(N01),32:05.7,neutral,9,178,81,31,6.7,17.4,40.2,538.7,162.5,376.2,538.7,0
student_122,GENE1005-2-3-24(N01),24:11.2,neutral,10,31,22,18,11.6,14.2,91.5,255,108.4,146.6,247.7,7.3
student_056,GENE1005-2-3-24(N01),26:28.1,neutral,9.25,55,35,22,8.9,14.1,77.3,310.5,212.9,97.6,243.1,67.4
student_122,GENE1005-2-3-24(N01),36:22.3,neutral,10,31,22,18,11.6,14.2,91.5,255,108.4,146.6,247.7,7.3
student_056,GENE1005-2-3-24(N01),38:32.5,neutral,9.25,55,35,22,8.9,14.1,77.3,310.5,212.9,97.6,243.1,67.4
student_056,GENE1005-2-3-24(N01),38:32.7,neutral,9.25,55,35,22,8.9,14.1,77.3,310.5,212.9,97.6,243.1,67.4
student_056,GENE1005-2-3-24(N01),38:33.8,neutral,9.25,55,35,22,8.9,14.1,77.3,310.5,212.9,97.6,243.1,67.4
student_056,GENE1005-2-3-24(N01),38:42.9,neutral,9.25,55,35,22,8.9,14.1,77.3,310.5,212.9,97.6,243.1,67.4
student_056,GENE1005-2-3-24(N01),38:46.2,neutral,9.25,55,35,22,8.9,14.1,77.3,310.5,212.9,97.6,243.1,67.4
student_056,GENE1005-2-3-24(N01),38:58.2,neutral,9.25,55,35,22,8.9,14.1,77.3,310.5,212.9,97.6,243.1,67.4
student_056,GENE1005-2-3-24(N01),39:10.2,neutral,9.25,55,35,22,8.9,14.1,77.3,310.5,212.9,97.6,243.1,67.4
student_123,GENE1005-2-3-24(N01),45:40.8,sad,9.25,45,26,18,9.7,14,86.5,252.8,10.8,242,252.8,0
student_123,GENE1005-2-3-24(N01),57:50.6,neutral,9.25,45,26,18,9.7,14,86.5,252.8,10.8,242,252.8,0
student_123,GENE1005-2-3-24(N01),57:50.6,neutral,9.25,45,26,18,9.7,14,86.5,252.8,10.8,242,252.8,0
student_123,GENE1005-2-3-24(N01),58:35.3,neutral,9.25,45,26,18,9.7,14,86.5,252.8,10.8,242,252.8,0
student_123,GENE1005-2-3-24(N01),15:01.0,neutral,9.25,45,26,18,9.7,14,86.5,252.8,10.8,242,252.8,0
student_113,GENE1005-2-3-24(N01),33:56.4,neutral,8.25,31,25,18,11.6,16.1,80.2,289.4,137.8,151.6,201.6,87.8
student_113,GENE1005-2-3-24(N01),34:07.8,neutral,8.25,31,25,18,11.6,16.1,80.2,289.4,137.8,151.6,201.6,87.8
student_113,GENE1005-2-3-24(N01),34:23.1,neutral,8.25,31,25,18,11.6,16.1,80.2,289.4,137.8,151.6,201.6,87.8
student_113,GENE1005-2-3-24(N01),34:25.0,neutral,8.25,31,25,18,11.6,16.1,80.2,289.4,137.8,151.6,201.6,87.8
student_116,GENE1005-2-3-24(N01),39:18.7,sad,9.25,73,39,22,12.1,21.4,61.6,471,206.9,264.1,264.9,206.1
student_116,GENE1005-2-3-24(N01),39:18.8,sad,9.25,73,39,22,12.1,21.4,61.6,471,206.9,264.1,264.9,206.1
student_116,GENE1005-2-3-24(N01),40:50.1,neutral,9.25,73,39,22,12.1,21.4,61.6,471,206.9,264.1,264.9,206.1
student_123,GENE1005-2-3-24(N01),48:13.2,neutral,9.25,45,26,18,9.7,14,86.5,252.8,10.8,242,252.8,0
student_113,GENE1005-2-3-24(N01),51:01.1,neutral,8.25,31,25,18,11.6,16.1,80.2,289.4,137.8,151.6,201.6,87.8
student_113,GENE1005-2-3-24(N01),55:01.3,neutral,8.25,31,25,18,11.6,16.1,80.2,289.4,137.8,151.6,201.6,87.8
student_116,GENE1005-2-3-24(N01),55:26.8,sad,9.25,73,39,22,12.1,21.4,61.6,471,206.9,264.1,264.9,206.1
student_116,GENE1005-2-3-24(N01),55:26.8,sad,9.25,73,39,22,12.1,21.4,61.6,471,206.9,264.1,264.9,206.1
student_124,GENE1005-2-3-24(N01),05:06.2,neutral,10,47,26,22,13.9,16.4,87.1,360.6,79.3,281.3,318.1,42.5
student_124,GENE1005-2-3-24(N01),05:07.7,sad,10,47,26,22,13.9,16.4,87.1,360.6,79.3,281.3,318.1,42.5
student_113,GENE1005-2-3-24(N01),05:21.8,neutral,8.25,31,25,18,11.6,16.1,80.2,289.4,137.8,151.6,201.6,87.8
student_124,GENE1005-2-3-24(N01),06:40.1,sad,10,47,26,22,13.9,16.4,87.1,360.6,79.3,281.3,318.1,42.5
student_124,GENE1005-2-3-24(N01),07:00.4,sad,10,47,26,22,13.9,16.4,87.1,360.6,79.3,281.3,318.1,42.5
student_124,GENE1005-2-3-24(N01),07:12.4,sad,10,47,26,22,13.9,16.4,87.1,360.6,79.3,281.3,318.1,42.5
student_124,GENE1005-2-3-24(N01),07:15.3,sad,10,47,26,22,13.9,16.4,87.1,360.6,79.3,281.3,318.1,42.5
student_124,GENE1005-2-3-24(N01),07:34.9,neutral,10,47,26,22,13.9,16.4,87.1,360.6,79.3,281.3,318.1,42.5
student_124,GENE1005-2-3-24(N01),07:35.9,neutral,10,47,26,22,13.9,16.4,87.1,360.6,79.3,281.3,318.1,42.5
student_124,GENE1005-2-3-24(N01),09:07.3,neutral,10,47,26,22,13.9,16.4,87.1,360.6,79.3,281.3,318.1,42.5
student_123,GENE1005-2-3-24(N01),09:30.4,neutral,9.25,45,26,18,9.7,14,86.5,252.8,10.8,242,252.8,0
student_116,GENE1005-2-3-24(N01),14:09.3,neutral,9.25,73,39,22,12.1,21.4,61.6,471,206.9,264.1,264.9,206.1
student_116,GENE1005-2-3-24(N01),14:26.5,neutral,9.25,73,39,22,12.1,21.4,61.6,471,206.9,264.1,264.9,206.1
student_116,GENE1005-2-3-24(N01),14:26.5,neutral,9.25,73,39,22,12.1,21.4,61.6,471,206.9,264.1,264.9,206.1
student_116,GENE1005-2-3-24(N01),14:29.0,neutral,9.25,73,39,22,12.1,21.4,61.6,471,206.9,264.1,264.9,206.1
student_116,GENE1005-2-3-24(N01),14:30.7,neutral,9.25,73,39,22,12.1,21.4,61.6,471,206.9,264.1,264.9,206.1
student_116,GENE1005-2-3-24(N01),14:30.8,neutral,9.25,73,39,22,12.1,21.4,61.6,471,206.9,264.1,264.9,206.1
student_116,GENE1005-2-3-24(N01),14:31.0,neutral,9.25,73,39,22,12.1,21.4,61.6,471,206.9,264.1,264.9,206.1
student_116,GENE1005-2-3-24(N01),14:36.2,neutral,9.25,73,39,22,12.1,21.4,61.6,471,206.9,264.1,264.9,206.1
student_116,GENE1005-2-3-24(N01),14:43.2,neutral,9.25,73,39,22,12.1,21.4,61.6,471,206.9,264.1,264.9,206.1
student_116,GENE1005-2-3-24(N01),14:43.2,neutral,9.25,73,39,22,12.1,21.4,61.6,471,206.9,264.1,264.9,206.1
student_116,GENE1005-2-3-24(N01),14:49.8,neutral,9.25,73,39,22,12.1,21.4,61.6,471,206.9,264.1,264.9,206.1
student_113,GENE1005-2-3-24(N01),34:32.3,neutral,8.25,31,25,18,11.6,16.1,80.2,289.4,137.8,151.6,201.6,87.8
student_116,GENE1005-2-3-24(N01),34:40.7,neutral,9.25,73,39,22,12.1,21.4,61.6,471,206.9,264.1,264.9,206.1
student_116,GENE1005-2-3-24(N01),34:46.8,sad,9.25,73,39,22,12.1,21.4,61.6,471,206.9,264.1,264.9,206.1
student_105,GENE1005-2-3-24(N01),44:48.2,neutral,6,68,37,19,5.3,10.3,72.6,195.4,6.9,188.5,195.4,0
student_113,GENE1005-2-3-24(N01),56:37.0,sad,8.25,31,25,18,11.6,16.1,80.2,289.4,137.8,151.6,201.6,87.8
student_113,GENE1005-2-3-24(N01),57:21.3,neutral,8.25,31,25,18,11.6,16.1,80.2,289.4,137.8,151.6,201.6,87.8
student_105,GENE1005-2-3-24(N01),37:20.1,neutral,6,68,37,19,5.3,10.3,72.6,195.4,6.9,188.5,195.4,0
student_105,GENE1005-2-3-24(N01),47:31.3,neutral,6,68,37,19,5.3,10.3,72.6,195.4,6.9,188.5,195.4,0
student_090,GENE1005-2-3-24(N01),02:47.7,sad,9,49,25,19,11.9,15.6,77.3,296.9,246.9,50,249.3,47.6
student_105,GENE1005-2-3-24(N01),12:02.9,neutral,6,68,37,19,5.3,10.3,72.6,195.4,6.9,188.5,195.4,0
student_105,GENE1005-2-3-24(N01),37:12.7,neutral,6,68,37,19,5.3,10.3,72.6,195.4,6.9,188.5,195.4,0
student_105,GENE1005-2-3-24(N01),37:24.9,neutral,6,68,37,19,5.3,10.3,72.6,195.4,6.9,188.5,195.4,0
student_105,GENE1005-2-3-24(N01),42:04.9,neutral,6,68,37,19,5.3,10.3,72.6,195.4,6.9,188.5,195.4,0
student_125,GENE1005-2-3-24(N01),49:38.3,sad,9.5,18,23,20,46.3,53.2,91.6,1063.9,937.6,126.3,153.8,910.1
student_105,GENE1005-2-3-24(N01),00:55.9,neutral,6,68,37,19,5.3,10.3,72.6,195.4,6.9,188.5,195.4,0
student_125,GENE1005-2-3-24(N01),03:07.2,neutral,9.5,18,23,20,46.3,53.2,91.6,1063.9,937.6,126.3,153.8,910.1
student_125,GENE1005-2-3-24(N01),03:07.3,neutral,9.5,18,23,20,46.3,53.2,91.6,1063.9,937.6,126.3,153.8,910.1
student_125,GENE1005-2-3-24(N01),04:13.5,sad,9.5,18,23,20,46.3,53.2,91.6,1063.9,937.6,126.3,153.8,910.1
student_125,GENE1005-2-3-24(N01),04:23.1,sad,9.5,18,23,20,46.3,53.2,91.6,1063.9,937.6,126.3,153.8,910.1
student_125,GENE1005-2-3-24(N01),04:25.3,sad,9.5,18,23,20,46.3,53.2,91.6,1063.9,937.6,126.3,153.8,910.1
student_105,GENE1005-2-3-24(N01),15:27.4,sad,6,68,37,19,5.3,10.3,72.6,195.4,6.9,188.5,195.4,0
student_105,GENE1005-2-3-24(N01),16:20.4,neutral,6,68,37,19,5.3,10.3,72.6,195.4,6.9,188.5,195.4,0
student_105,GENE1005-2-3-24(N01),23:58.8,neutral,6,68,37,19,5.3,10.3,72.6,195.4,6.9,188.5,195.4,0
student_105,GENE1005-2-3-24(N01),45:03.5,neutral,6,68,37,19,5.3,10.3,72.6,195.4,6.9,188.5,195.4,0
student_105,GENE1005-2-3-24(N01),46:20.2,neutral,6,68,37,19,5.3,10.3,72.6,195.4,6.9,188.5,195.4,0
student_105,GENE1005-2-3-24(N01),10:57.1,neutral,6,68,37,19,5.3,10.3,72.6,195.4,6.9,188.5,195.4,0
student_123,GENE1005-2-3-24(N01),13:09.7,sad,9.25,45,26,18,9.7,14,86.5,252.8,10.8,242,252.8,0
student_105,GENE1005-2-3-24(N01),17:40.7,neutral,6,68,37,19,5.3,10.3,72.6,195.4,6.9,188.5,195.4,0
student_105,GENE1005-2-3-24(N01),17:56.9,neutral,6,68,37,19,5.3,10.3,72.6,195.4,6.9,188.5,195.4,0
student_105,GENE1005-2-3-24(N01),24:28.4,sad,6,68,37,19,5.3,10.3,72.6,195.4,6.9,188.5,195.4,0
student_105,GENE1005-2-3-24(N01),24:28.4,sad,6,68,37,19,5.3,10.3,72.6,195.4,6.9,188.5,195.4,0
student_105,GENE1005-2-3-24(N01),26:50.9,neutral,6,68,37,19,5.3,10.3,72.6,195.4,6.9,188.5,195.4,0
student_123,GENE1005-2-3-24(N01),42:14.2,neutral,9.25,45,26,18,9.7,14,86.5,252.8,10.8,242,252.8,0
student_123,GENE1005-2-3-24(N01),42:14.3,neutral,9.25,45,26,18,9.7,14,86.5,252.8,10.8,242,252.8,0
student_123,GENE1005-2-3-24(N01),42:28.4,neutral,9.25,45,26,18,9.7,14,86.5,252.8,10.8,242,252.8,0
student_126,GENE1005-2-3-24(N01),58:56.6,neutral,9.75,106,49,23,5.7,12.2,53.9,281.1,261.1,20,281.1,0
student_126,GENE1005-2-3-24(N01),59:14.8,neutral,9.75,106,49,23,5.7,12.2,53.9,281.1,261.1,20,281.1,0
student_126,GENE1005-2-3-24(N01),59:16.2,neutral,9.75,106,49,23,5.7,12.2,53.9,281.1,261.1,20,281.1,0
student_126,GENE1005-2-3-24(N01),59:32.6,neutral,9.75,106,49,23,5.7,12.2,53.9,281.1,261.1,20,281.1,0
student_126,GENE1005-2-3-24(N01),11:29.0,sad,9.75,106,49,23,5.7,12.2,53.9,281.1,261.1,20,281.1,0
student_126,GENE1005-2-3-24(N01),11:37.5,sad,9.75,106,49,23,5.7,12.2,53.9,281.1,261.1,20,281.1,0
student_126,GENE1005-2-3-24(N01),11:37.5,sad,9.75,106,49,23,5.7,12.2,53.9,281.1,261.1,20,281.1,0
student_126,GENE1005-2-3-24(N01),12:22.1,sad,9.75,106,49,23,5.7,12.2,53.9,281.1,261.1,20,281.1,0
student_126,GENE1005-2-3-24(N01),12:31.5,sad,9.75,106,49,23,5.7,12.2,53.9,281.1,261.1,20,281.1,0
